zipcode,DealerName,Address,Link,city,state,county_name,Latitude,Longitude,IV_link
57401,Harr Motors,"4255 6TH AVE, ABERDEEN, SD 57401",http://www.harrnissan.com/,Aberdeen,SD,Brown County,NA,NA,http://harrnissan.com/inventory/view/New/
57501,Wegner Auto,"330 E SIOUX AVE, PIERRE, SD 57501",http://www.wegnerauto.com,Pierre,SD,Hughes County,NA,NA,http://www.wegnerauto.com/new.aspx
57701,Granite Nissan,"404 CAMBELL ST, RAPID CITY, SD 57701",http://www.granitenissan.com/,Rapid City,SD,Pennington County,NA,NA,http://www.granitenissan.com/inventory/view/New/Make/Nissan/
58103,Gateway Nissan,"441 38TH STREET SOUTH, FARGO, ND 58103",http://www.fargonissan.com,Fargo,ND,Cass County,NA,NA,http://www.fargonissan.com/VehicleSearchResults&search=new
58201,Rydell Nissan Of Grand Forks,"3220 S WASHINGTON ST, GRAND FORKS, ND 58201",http://www.gfnissan.com/,Grand Forks,ND,Grand Forks County,NA,NA,http://www.gfnissan.com/searchnew.aspx
58504,Nissan Of Bismarck,"1026 NE 57TH AVENUE, BISMARCK, ND 58504",http://www.nissanofbismarck.com,Bismarck,ND,Burleigh County,NA,NA,http://www.nissanofbismarck.com/searchnew.aspx
58701,Ryan Nissan,"3915 S BROADWAY, MINOT, ND 58701",http://ryannissan.com/,Minot,ND,Ward County,NA,NA,http://ryannissan.com/inventory/view/New/
59102,Denny Menholt Billings Nissan,"2100 KING AVE W, BILLINGS, MT 59102",http://billingsnissan.com/,Billings,MT,Yellowstone County,NA,NA,http://www.billingsnissan.com/search/new/tp/
59405,Taylor's Automax Nissan Volkswagen,"4100 10TH AVENUE SOUTH, GREAT FALLS, MT 59405",http://www.taylorsautomaxnissan.com,Great Falls,MT,Cascade County,NA,NA,http://www.taylorsautomaxnissan.com/new-inventory/index.htm
59601,Robert Allen Nissan Helen,"3135 PROSPECT DRIVE, HELENA, MT 59601",http://www.helenanissan.com/,Helena,MT,Lewis and Clark County,NA,NA,http://robertallennissan.com/inventory/new
59718,Jc Billion Nissan,"380 AUTOMOTIVE AVENUE, BOZEMAN, MT 59718",http://www.jcbillionnissan.com/,Bozeman,MT,Gallatin County,NA,NA,http://www.jcbillionnissan.com/new-nissan-bozeman-mt
59801,Missoula Nissan-Hyundai,"2715 BROOKS ST, MISSOULA, MT 59801",http://www.missoulanissan.com,Missoula,MT,Missoula County,NA,NA,http://www.missoulanissan.com/inventory/view/New/
59901,Green Nissan,"2505 HIGHWAY 2 EAST, KALISPELL, MT 59901",http://www.green-nissan.com,Kalispell,MT,Flathead County,NA,NA,http://www.green-nissan.com/inventory/view/New/Make/Nissan/
60004,Arlington Nissan In Arlington Heights,"1100 W DUNDEE RD, ARLINGTON HEIGHTS, IL 60004",http://www.arlingtonnissan.com,Arlington Heights,IL,Cook County,NA,NA,http://www.arlingtonnissan.com/new-nissan-arlington-heights-il
60014,Jim M'lady Nissan,"5656 NORTHWEST HWY, CRYSTAL LAKE, IL 60014",http://www.mlady.com/,Crystal Lake,IL,McHenry County,NA,NA,http://www.mladynissan.com/new-vehicles/
60035,Muller Nissan,"1340 PARK AVENUE WEST, HIGHLAND PARK, IL 60035",http://www.mullernissan.com,Highland Park,IL,Lake County,NA,NA,http://www.mullernissan.com/new-inventory.htm
60046,Zeigler Nissan Gurnee,"18850 W GRAND AVENUE, LAKE VILLA, IL 60046",http://www.zeiglernissangurnee.com,Lake Villa,IL,Lake County,NA,NA,http://www.zeiglernissangurnee.com/searchnew.aspx
60048,Liberty Import Center,"920 S MILWAUKEE AVE, LIBERTYVILLE, IL 60048",http://www.libertyvillenissan.com,Libertyville,IL,Lake County,NA,NA,http://www.libertyvillenissan.com/searchnew.aspx
60077,Martin Nissan,"5240 GOLF RD, SKOKIE, IL 60077",http://www.martinnissan.com,Skokie,IL,Cook County,NA,NA,http://www.martinnissan.com/searchnew.aspx
60120,Mcgrath Nissan,"945 E CHICAGO ST, ELGIN, IL 60120",http://www.mcgrathnissan.com/,Elgin,IL,Cook County,NA,NA,http://www.mcgrathnissan.com/search/new/tp/
60139,Glendale Nissan,"484 NORTH AVE, GLENDALE HEIGHTS, IL 60139",http://www.glendalenissan.com/,Glendale Heights,IL,DuPage County,NA,NA,http://www.glendalenissan.com/new-nissan-glendale-heights-il
60160,Al Piemonte Nissan,"1600 W. NORTH AVENUE, MELROSE PARK, IL 60160",http://www.apnissan.com/,Melrose Park,IL,Cook County,NA,NA,http://www.apnissan.com/new-vehicles/
60169,Woodfield Nissan,"700 W HIGGINS RD, HOFFMAN ESTATES, IL 60169",http://woodfieldnissan.com/,Hoffman Estates,IL,Cook County,NA,NA,http://www.woodfieldnissan.com/new-nissan-hoffman-estates-il
60174,Nissan Of St Charles,"2535 E MAIN ST, ST CHARLES, IL 60174",http://www.nissanofstcharles.com/,Saint Charles,IL,Kane County,NA,NA,http://www.nissanofstcharles.com/new-vehicles/
60202,The Autobarn Nissan,"1012 CHICAGO AVE, EVANSTON, IL 60202",http://www.autobarnnissan.com/,Evanston,IL,Cook County,NA,NA,http://autobarnnissan.com/Chicago/For-Sale/New/
60435,Thomas Nissan Of Joliet,"1421 N LARKIN AVE, JOLIET, IL 60435",http://www.thomasnissanjoliet.com/,Joliet,IL,Will County,NA,NA,http://www.thomasnissanjoliet.com/new-vehicles/
60443,Hawkinson Nissan,"5513 MILLER CIRCLE DR, MATTESON, IL 60443",http://www.hawkinsonnissan.com/,Matteson,IL,Cook County,NA,NA,http://www.hawkinsonnissan.com/new-nissan.html
60453,Kelly Nissan,"4300 W 95TH ST, OAK LAWN, IL 60453",http://kellynissan.com/,Oak Lawn,IL,Cook County,NA,NA,http://www.kellynissan.com/search/new/tp/
60462,Orland Park Nissan,"8550 W 159TH ST, ORLAND PARK, IL 60462",http://www.orlandparknissan.com/,Orland Park,IL,Cook County,NA,NA,http://www.orlandparknissan.com/vehiclesearch?t=New
60473,Nissan Of South Holland,"16269 VAN DAM RD, SOUTH HOLLAND, IL 60473",http://www.nissanofsouthholland.com/,South Holland,IL,Cook County,NA,NA,http://www.nissanofsouthholland.com/searchnew.aspx
60515,Bill Kay's Downers Grove Nissan,"1601 OGDEN AVE, DOWNERS GROVE, IL 60515",http://www.downersgrovenissan.com,Downers Grove,IL,DuPage County,NA,NA,http://www.downersgrovenissan.com/new-nissan-inventory.htm
60525,Continental Motors,"5750 S LA GRANGE RD, COUNTRYSIDE, IL 60525",http://www.continentalnissan.com/,La Grange,IL,Cook County,NA,NA,http://www.continentalnissan.com/new-cars-chicago-il
60540,Gerald Nissan,"1575 W OGDEN AVE, NAPERVILLE, IL 60540",http://naperville.geraldnissan.com/,Naperville,IL,DuPage County,NA,NA,http://naperville.geraldnissan.com/new-inventory/
60542,Gerald Nissan Of N Aurora,"213 HANSEN BLVD, NORTH AURORA, IL 60542",http://aurora.geraldnissan.com/,North Aurora,IL,Kane County,NA,NA,http://aurora.geraldnissan.com/new-inventory/
60636,Western Avenue Nissan,"7410 S WESTERN AVE, CHICAGO, IL 60636",http://www.westernavenissan.com,Chicago,IL,Cook County,NA,NA,http://www.westernavenissan.com/search/new/tp/
60641,Mid City Nissan,"4444 W IRVING PARK RD, CHICAGO, IL 60641",http://www.midcitynissan.com,Chicago,IL,Cook County,NA,NA,http://www.midcitynissan.com/search/new/tp/
60714,Star Nissan,"5757 W TOUHY AVE, NILES, IL 60714",http://www.starnissan.com/,Niles,IL,Cook County,NA,NA,http://www.starnissan.com/search/new/tp/
60915,Hove Nissan,"1405 N. KINZIE, BRADLEY, IL 60915",http://www.hovenissan.com,Bradley,IL,Kankakee County,NA,NA,http://www.hovenissan.com/searchnew.aspx
61021,Ken Nelson Auto Plaza,"928 N. GALENA AVE, DIXON, IL 61021",http://www.kennelsonnissan.com,Dixon,IL,Lee County,NA,NA,http://www.kennelsonnissan.com/search/new/tp/
61108,Anderson Nissan,"6555 EAST STATE STREET, ROCKFORD, IL 61108",http://www.driveandersonnissan.com/,Rockford,IL,Winnebago County,NA,NA,http://www.driveandersonnissan.com/search/new/tp/s:mk1/
61265,Courtesy Car City,"2301 39TH AVE, MOLINE, IL 61265",http://www.courtesynissanmoline.com/,Moline,IL,Rock Island County,NA,NA,http://www.courtesynissanmoline.com/new-inventory/index.htm
61354,Jp Motors,"3675 FRONTAGE RD, PERU, IL 61354",http://www.jpnissan.net,Peru,IL,LaSalle County,NA,NA,http://jpnissan.net/inventory/view/New/
61401,Galesburg Nissan Corp,"2080 NORTH HENDERSON ST., GALESBURG, IL 61401",https://www.galesburgcars.com/,Galesburg,IL,Knox County,NA,NA,https://www.galesburgcars.com/new-inventory
61614,Uftring Nissan,"7400 N ALLEN RD, PEORIA, IL 61614",http://www.uftringnissan.net,Peoria,IL,Peoria County,NA,NA,http://www.uftringnissan.net/new-inventory/index.htm
61704,Extreme Nissan,"2029 IRELAND GROVE RD, BLOOMINGTON, IL 61704",http://www.extremenissan.com,Bloomington,IL,McLean County,NA,NA,http://www.extremenissan.com/new-inventory/
61822,Illini Nissan,"615 W. MARKETVIEW DRIVE, CHAMPAIGN, IL 61822",http://www.illininissan.com,Champaign,IL,Champaign County,NA,NA,http://illininissan.com/new-vehicles/
61938,Kc Summers Nissan,"2404 LAKE LAND BLVD, MATTOON, IL 61938",http://www.kcsummersnissan.com/,Mattoon,IL,Coles County,NA,NA,http://www.kcsummersnissan.com/search/new/tp/
62095,Autocenters Nissan,"1825 E EDWARDSVILLE RD, WOOD RIVER, IL 62095",http://www.autocentersnissan.com/,Wood River,IL,Madison County,NA,NA,http://www.autocentersnissan.com/new-inventory/?
62269,Auffenberg Nissan,"1690 NEW CAR DR, O FALLON, IL 62269",http://www.auffenbergnissan.com/,O Fallon,IL,St. Clair County,NA,NA,http://www.auffenbergnissan.com/new-cars/for-sale
62526,Crown Nissan Of Decatur,"165 W PERSHING RD, DECATUR, IL 62526",http://www.milesnissan.com,Decatur,IL,Macon County,NA,NA,http://www.milesnissan.com/new-inventory/index.htm
62711,Green Nissan,"4801 W WABASH AVENUE, SPRINGFIELD, IL 62711",http://www.greennissan.net,Springfield,IL,Sangamon County,NA,NA,http://www.greennissan.net/new-inventory/index.htm
62801,Monken Dodge-Chrysler-Plymouth-Jeep-Niss,"1739 W MCCORD ST, CENTRALIA, IL 62801",http://www.monkennissan.com/index.html,Centralia,IL,Marion County,NA,NA,http://www.monkennissan.com/new-vehicles/
62959,Nissan Of Marion,"3209 BANTERRA DRIVE, MARION, IL 62959",http://nissanofmarion.com,Marion,IL,Williamson County,NA,NA,http://www.nissanofmarion.com/inventory/view/New/
63042,Bommarito Nissan,"661 DUNN RD, HAZELWOOD, MO 63042",http://www.bommaritonissan.com/,Hazelwood,MO,St. Louis County,NA,NA,http://www.bommaritonissan.com/new-inventory/index.htm
63123,Suntrup Nissan Volkswagen,"6000 S LINDBERGH BLVD, SAINT LOUIS, MO 63123",http://www.suntrupnissan.com/,Saint Louis,MO,St. Louis County,NA,NA,http://www.suntrupnissan.com/VehicleSearchResults?search=new
63141,Lou Fusz Nissan,"925 N LINDBERGH BLVD, SAINT LOUIS, MO 63141",http://loufusznissan.com/,Saint Louis,MO,St. Louis County,NA,NA,http://nissan.fusz.com/searchnew.aspx
63376,St Charles Nissan,"5625 VETERANS MEMORIAL PK, SAINT PETERS, MO 63376",http://www.nissanofstcharles.com/,Saint Peters,MO,St. Charles County,NA,NA,http://www.nissanofstcharles.com/new-vehicles/
63701,John Sinclair Nissan,"478 SIEMERS DRIVE, CAPE GIRARDEAU, MO 63701",http://johnsinclairnissan.com/,Cape Girardeau,MO,Cape Girardeau County,NA,NA,http://johnsinclairnissan.com/Cape-Girardeau/For-Sale/New/
63841,Morlan Nissan,"1532 W BUSINESS HWY 60, DEXTER, MO 63841",http://www.morlannissan.com/,Dexter,MO,Stoddard County,NA,NA,http://www.morlannissan.com/new.inventory.php
64081,Fenton Nis Lee's Summit,"1025 SE OLDHAM PARKWAY, LEE'S SUMMIT, MO 64081",http://www.FentonNissanofLeesSummit.com,Lees Summit,MO,Jackson County,NA,NA,http://fentonnissanofleessummit.com/new-inventory/index.htm
64114,State Line Nissan,"10401 MADISON AVE, KANSAS CITY, MO 64114",http://statelinenissan.com/,Kansas City,MO,Jackson County,NA,NA,http://www.statelinenissan.com/searchnew.aspx
64153,Fenton Nis Tiffany Spring,"9600 NW PRAIRIE VIEW RD, KANSAS CITY, MO 64153",http://www.FentonNissanofTiffanySprings.com,Kansas City,MO,Platte County,NA,NA,http://www.fentonnissanoftiffanysprings.com/new-inventory/index.htm
64506,Rolling Hills Nissan,"3801 SHERMAN AVE, SAINT JOSEPH, MO 64506",http://www.rollinghillsnissan.com/,Saint Joseph,MO,Buchanan County,NA,NA,http://www.rollinghillsnissan.com/search/new/tp/
64804,Frank Fletcher Nissan,"2327 S. RANGE LINE ROAD, JOPLIN, MO 64804",http://www.fletchernissanstore.com/,Joplin,MO,Newton County,NA,NA,http://www.fletchernissanstore.com/new-inventory/index.htm
65109,Nissan Of Jefferson City,"3219 MISSOURI BLVD, JEFFERSON CITY, MO 65109",http://nissanofjeffersoncity.com,Jefferson City,MO,Cole County,NA,NA,http://nissanofjeffersoncity.com/NewNissanCars
65203,Joe Machens Nissan,"201 NEBRASKA AVE, COLUMBIA, MO 65203",http://WWW.JOEMACHENSNISSAN.COM,Columbia,MO,Boone County,NA,NA,http://www.joemachensnissan.com/new-inventory/index.htm
65301,Williams-Woody Nissan,"3600 S LIMIT AVE, SEDALIA, MO 65301",http://www.williamswoodynissan.com/,Sedalia,MO,Pettis County,NA,NA,http://www.williamswoodynissan.com/new.php#VehiclesForSale
65401,Al West Nissan,"2540 NORTH HIGHWAY 63, ROLLA, MO 65401",http://alwestnissan.com/,Rolla,MO,Phelps County,NA,NA,http://www.alwestnissan.com/new-inventory/index.htm
65807,John Youngblood Motors,"3505 S CAMPBELL AVE, SPRINGFIELD, MO 65807",http://www.youngbloodnissan.com/,Springfield,MO,Greene County,NA,NA,http://www.youngbloodnissan.com/inventory/view/New/
66047,Briggs Nissan Of Lawrence,"2101 W. 29TH TERRACE, LAWRENCE, KS 66047",http://www.briggsnissanlawrence.com/,Lawrence,KS,Douglas County,NA,NA,http://www.briggsnissanlawrence.com/new-nissan-lawrence-ks
66061,Mccarthy Olathe Nissan,"683 N RAWHIDE RD, OLATHE, KS 66061",http://www.mccarthynissan.com,Olathe,KS,Johnson County,NA,NA,http://www.mccarthynissan.com/new-inventory/
66202,Hendrick Nissan Kansas City,"8400 SHAWNEE MISSION PKWY, MERRIAM, KS 66202",http://www.hendricknissan.com,Shawnee Mission,KS,Johnson County,NA,NA,http://www.hendricknissan.com/new-inventory/index.htm
66502,Briggs Auto Group,"2500 STAGG HILL RD, MANHATTAN, KS 66502",http://www.briggsnissan.com/,Manhattan,KS,Riley County,NA,NA,http://www.briggsnissan.com/new-nissan-manhattan-ks
66612,Capital City Nissan Of Topeka,"1980 SW TOPEKA BLVD, TOPEKA, KS 66612",http://www.capitalcitynissanoftopeka.com/,Topeka,KS,Shawnee County,NA,NA,http://www.capitalcitynissanoftopeka.com/new-vehicles/
66801,John North Nissan,"3002 W HIGHWAY 50, EMPORIA, KS 66801",http://www.johnnorthnissan.com/,Emporia,KS,Lyon County,NA,NA,http://www.johnnorthnissan.com/New-Inventory.aspx
67207,Mcgavock Nissan Wichita,"10625 E KELLOGG DRIVE, WICHITA, KS 67207",http://www.mcgavocknissanwichita.com/,Wichita,KS,Sedgwick County,NA,NA,http://www.mcgavocknissanwichita.com/search/new/tp/
67401,Marshall Motorinc,"3550 S 9TH ST, SALINA, KS 67401",http://www.marshallnissan.com,Salina,KS,Saline County,NA,NA,http://www.marshallnissan.com/new-inventory/index.htm
67501,Conklin Cars Hutchinson,"1400 E 11TH AVE, HUTCHINSON, KS 67501",http://WWW.CONKLINCARSNISSAN.COM,Hutchinson,KS,Reno County,NA,NA,http://www.conklincarsnissan.com/new-nissan-cars-trucks
67846,Lewis Nissan Of Garden City,"1713 OLD LOVERS LANE, GARDEN CITY, KS 67846",http://www.lewis-nissan.com/,Garden City,KS,Finney County,NA,NA,http://www.lewis-nissan.com/VehicleSearchResults?search=new
68005,Woodhouse Nissan,"7801 NEBRASKA DR, BELLEVUE, NE 68005",http://woodhousenissan.com/,Bellevue,NE,Sarpy County,NA,NA,http://www.woodhousenissan.com/new-inventory/index.htm
68118,Nissan Of Omaha,"17410 BURT STREET, OMAHA, NE 68118",http://www.NissanofOmaha.com,Omaha,NE,Douglas County,NA,NA,http://www.nissanofomaha.com/Inventory/view/Body/Van/New/
68512,Sid Dillon Nissan,"2627 KENDRA LANE, LINCOLN, NE 68512",http://www.siddillonnissan.com/,Lincoln,NE,Lancaster County,NA,NA,http://www.siddillonnissan.com/searchnew.aspx
68701,Cornhusker Nissan Of Norfolk,"307 E NORFOLK AVE, NORFOLK, NE 68701",http://www.cornhuskerautonissan.com/,Norfolk,NE,Madison County,NA,NA,http://www.cornhuskerautonissan.com/new-nissan.aspx
69101,Bill Summers Nissan,"3301 S JEFFERS ST, NORTH PLATTE, NE 69101",http://www.billsummersnissan.com,North Platte,NE,Lincoln County,NA,NA,http://www.billsummersnissan.com/new-inventory
70003,Premier Nissan Of Metairie,"6636 VETERANS MEMORIAL BL, METAIRIE, LA 70003",http://www.premiernissan.net,Metairie,LA,Jefferson Parish,NA,NA,http://www.premiernissan.net/new-inventory/index.htm
70058,Ray Brandt Nissan,"4000 LAPALCO BLVD, HARVEY, LA 70058",http://www.raybrandtnissan.com/,Harvey,LA,Jefferson Parish,NA,NA,http://www.raybrandtnissan.com/searchnew.aspx
70128,Nissan Of New Orleans,"13050 I-10 SERVICE RD, NEW ORLEANS, LA 70128",http://www.nissanofneworleans.com,New Orleans,LA,Orleans Parish,NA,NA,http://www.nissanofneworleans.com/VehicleSearchResults?search=new
70360,Greg Le Blanc Nissan,"1772 MARTIN LUTHER KING, HOUMA, LA 70360",http://www.gregleblancnissan.com/,Houma,LA,Terrebonne Parish,NA,NA,http://gregleblancnissan.com/inventory/view/New/
70401,Bill Hood Nissan,"318 N MORRISON BLVD, HAMMOND, LA 70401",http://www.billhoodnissan.com/,Hammond,LA,Tangipahoa Parish,NA,NA,http://www.billhoodnissan.com/VehicleSearchResults?search=new
70433,Eddie Tourelle's Northpark Nissan,"955 N HIGHWAY 190, COVINGTON, LA 70433",http://www.northparknissan.com/,Covington,LA,St. Tammany Parish,NA,NA,http://www.northparknissan.com/new-inventory/index.htm
70461,Supreme Nissan Of Slidell,"400 EAST HOWZE BEACH RD, SLIDELL, LA 70461",http://www.supremenissanofslidell.com,Slidell,LA,St. Tammany Parish,NA,NA,http://www.supremenissanofslidell.com/searchnew.aspx
70503,Giles Nissan,"6137 JOHNSTON ST, LAFAYETTE, LA 70503",http://www.gilesnissan.com/,Lafayette,LA,Lafayette Parish,NA,NA,http://gilesnissan.com/inventory/newsearch/New/
70560,J P Thibodeaux Nissan,"2417 HIGHWAY 90 W, NEW IBERIA, LA 70560",http://www.jpthibodeauxnissan.com/,New Iberia,LA,Iberia Parish,NA,NA,http://www.jpthibodeauxnissan.com/inventory/view/new/
70570,Nissan Of Opelousas,"5731 I-49 S SERVICE RD, OPELOUSAS, LA 70570",http://www.nissanofopelousas.com,Opelousas,LA,St. Landry Parish,NA,NA,http://nissanofopelousas.com/inventory/newsearch/New/
70615,Nissan Of Lake Charles,"1700 SIEBARTH DR, LAKE CHARLES, LA 70615",http://nissanoflakecharles.com,Lake Charles,LA,Calcasieu Parish,NA,NA,http://nissanoflakecharles.com/New-Inventory.aspx
70634,171 Nissan,"18944 JOHNNY HALL MEM HWY, DE RIDDER, LA 70634",http://WWW.171NISSAN.COM,Deridder,LA,Beauregard Parish,NA,NA,http://www.171nissan.com/new-inventory/index.htm
70737,Price Leblanc Nissan,"14295 AIRLINE HWY, GONZALES, LA 70737",http://www.priceleblancnissan.com/,Gonzales,LA,Ascension Parish,NA,NA,http://www.priceleblancnissan.com/search_new_nissan_inventory.asp
70815,Royal Nissan,"9325 AIRLINE HWY, BATON ROUGE, LA 70815",http://www.royalnissan.com,Baton Rouge,LA,East Baton Rouge Parish,NA,NA,http://www.royalnissan.com/VehicleSearchResults?search=new
70815,All Star Nissan,"12422 FLORIDA BLVD, BATON ROUGE, LA 70815",http://www.allstar-nissan.com/,Baton Rouge,LA,East Baton Rouge Parish,NA,NA,http://www.allstar-nissan.com/VehicleSearchResults?search=new
71105,Orr Nissan South,"1240 E BERT KOUNS INDUSTR, SHREVEPORT, LA 71105",http://www.orrnissansouth.com/,Shreveport,LA,Caddo Parish,NA,NA,http://www.orrnissansouth.com/VehicleSearchResults?search=new
71111,Orr Nissan,"2323 VIKING DR, BOSSIER CITY, LA 71111",http://www.bossiercitynissan.orrnissan.com,Bossier City,LA,Bossier Parish,NA,NA,http://bossiercitynissan.orrnissan.com/Inventory/New.html
71203,Sparks Nissan,"1100 AUTOMALL DR, MONROE, LA 71203",http://www.sparksnissan.com/,Monroe,LA,Ouachita Parish,NA,NA,http://www.sparksnissan.com/inventory/view/New/
71303,Leglue Nissan,"6400 COLISEUM BLVD, ALEXANDRIA, LA 71303",http://www.legluenissan.com/,Alexandria,LA,Rapides Parish,NA,NA,http://legluenissan.com/new-vehicles/
71601,Welch Motor Company,"2505 S OLIVE ST, PINE BLUFF, AR 71601",http://www.welchnissan.com/,Pine Bluff,AR,Jefferson County,NA,NA,http://www.welchnissan.com/new-inventory/index.htm
71730,Trotter Nissan,"1910 W. HILLSBORO, EL DORADO, AR 71730",http://www.trotternissan.com,El Dorado,AR,Union County,NA,NA,http://www.trotternissan.com/new-inventory/index.htm
71913,Riser Nissan,"4111 CENTRAL AVE, HOT SPRINGS, AR 71913",http://www.risernissan.com/,Hot Springs National Park,AR,Garland County,NA,NA,http://risernissan.com/Inventory/new
72032,Superior Nissan Of Conway,"1090 COLLIER DR, CONWAY, AR 72032",http://www.superiornissan.com,Conway,AR,Faulkner County,NA,NA,http://www.superiornissan.com/new-inventory/index.htm
72117,North Little Rock Nissan,"5703 LANDERS RD, NO LITTLE ROCK, AR 72117",http://www.northlittlerocknissan.com/,North Little Rock,AR,Pulaski County,NA,NA,http://www.northlittlerocknissan.com/new-inventory/index.htm
72143,Orr Nissan Of Searcy,"3131 E. BEEBE CAPPS EXPWY, SEARCY, AR 72143",http://www.orrnissan.net,Searcy,AR,White County,NA,NA,http://www.orrnissan.net/search/new/tp/
72210,North Point Nissan,"ONE COMMERCIAL CENTER DR, LITTLE ROCK, AR 72210",http://www.northpointnissan.com,Little Rock,AR,Pulaski County,NA,NA,http://www.northpointnissan.com/new-inventory/
